motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift.1	wm_avg	vent_avg	global_signal_pca	compcor	compcor.1	compcor.2	compcor.3	compcor.4
0.061583995819092005	-0.06732535362243701	-0.21857833862304699	0.119400143623352	0.120656609535217	0.165627285838127	0.41341295838356	0	1.3762749433517458	1.4012980461120612	3.5490229129791264	31.659841537475586	2.7083864212036133	0.10604547709226599	0.017081834375857998	0.290311068296432	0.066086292266846	0.086970575153828
0.03101921081543	-0.065203785896301	-0.01318359375	0.070793502032757	0.08014664798975	0.053828362375498005	0.103448316454887	0	1.37398886680603	1.39216411113739	-1.9893181324005134	8.105484962463379	-0.91250067949295	-0.06771843880415	0.069619879126549	-0.04969576746225401	0.190840542316437	0.061201591044664
-0.004829883575439	-0.074151277542114	-0.017436981201172	0.032581899315119	0.061874635517597004	0.047976065427065	0.167108997702599	0	1.367137908935547	1.3648810386657708	-4.865148544311523	-3.468766212463379	-1.283012390136719	-0.176107078790665	0.019899860024452	-0.130891710519791	0.23527203500270802	-0.08463485538959499
-0.023125171661377005	-0.029741764068604	0.070033073425293	0.02513481490314	0.071897923946381	0.04991079866886099	0.100975655019283	0	1.3557446002960212	1.3198046684265141	-4.7510085105896	0.9469380974769591	-1.265226364135742	-0.167543292045593	0.014610341750085	-0.14074926078319502	0.20297139883041396	-0.005928436759859
-0.028812885284424	-0.037028312683105004	0.029720306396483997	-0.0015441642608489997	0.07743563503027001	0.027480354532598998	0.14245179295539903	0	1.339845895767212	1.257522702217102	-4.585165023803711	-7.197535991668701	-0.927961349487305	-0.17048656940460197	-0.130817398428917	0.05167494714260099	-0.010998796671628999	-0.037885051220655
-0.012539863586426	-0.07756185531616201	0.060121536254883	-0.010788900777698	0.107157975435257	0.0031424756161870003	0.216840997338295	0	1.319493770599365	1.178846955299377	-3.85652756690979	-7.968321323394775	-0.990917146205902	-0.176929116249084	-0.110117040574551	0.098111569881439	0.0013320222496989997	0.032723069190979
0.002019882202148	-0.0046705007553100005	0.123888969421387	-0.023341020569205	0.07718247175216701	-0.029527708888054	0.159319832921028	0	1.29475462436676	1.084803223609924	-3.525124549865723	-2.389945268630981	-1.0690863132476809	-0.148437976837158	0.02974196895957	-0.10000728815794001	0.105623722076416	-0.073235869407654
-0.009420871734619	-0.038540720939636	0.07406425476074201	0.031528923660517	0.09348160028457599	-0.02714716643095	0.088705465197563	0	1.2657091617584229	0.976617276668549	-5.3871026039123535	-7.90419340133667	-1.3548487424850457	-0.19179356098175002	-0.14737950265407598	-0.014601401984692	0.003935860469937	0.051986981183289996
0.02536153793335	-0.058135390281677	0.07096576690673799	0.012920266017318001	0.097491443157196	-0.040315490216017	0.099898867309093	0	1.232452034950256	0.855699717998505	-2.76741886138916	-6.094625473022461	0.24343740940094002	-0.15653869509697	-0.073464408516884	0.061121813952923	-0.030194628983736	-0.053077045828104
0.026892662048340003	-0.041757702827454	0.034034729003906	0.033313475549221004	0.07285362482070899	-0.046918291598557996	0.09164242446422599	0	1.195091843605042	0.723626792430878	-2.009225845336914	-2.127268552780151	0.036808744072914006	-0.10867619514465303	-0.075429573655128	0.103570036590099	-0.036940306425095	-0.066778719425201
0.05937194824218799	-0.062183499336242995	0.013280868530273	0.037382274866103994	0.078226633369923	-0.058084037154913	0.22310398519039198	0	1.15375030040741	0.58212023973465	0.9887908697128299	0.33159807324409496	-0.853923320770264	0.086095452308655	-0.132060453295708	-0.010864205658435998	-0.17226289212703697	-0.07970059663057301
0.05491447448730501	-0.109005093574524	-0.050021171569824004	-0.017718082293868	0.04532381147146201	-0.021729150786996006	0.31130871176719704	0	1.108562350273132	0.433024913072586	0.256157487630844	-1.7982927560806268	0.421964764595032	0.107406497001648	-0.12589015066623702	-0.370823085308075	0.026825293898582	0.034432239830493996
0.049983024597167997	0.055690765380859	0.04539394378662099	-0.01329595502466	0.03946207463741299	-0.06446253508329401	0.14381878077983898	0	1.059675335884094	0.27828443050384494	-2.3955762386322017	-1.4945787191390991	0.676088571548462	-0.120882138609886	0.014782043173908998	-0.033539082854985997	0.004832573235035	-0.126770779490471
0.039875507354736	0.016952157020569	0.00033473968505900005	0.028847601264715	0.025739593431354003	-0.063131980597973	0.044382244348525994	0	1.0072488784790041	0.11991609632968901	-1.2590100765228271	-2.997222423553467	0.12190423160791401	-0.081648588180542	0.106113038957119	-0.084659852087498	0.07797546684742	-0.170402899384499
0.057219982147217005	0.022548317909241004	0.003860473632812	0.035837419331074	0.016846431419253	-0.058484878391027006	0.140687391161919	0	0.9514537453651429	-0.040015541017056	-3.3538439273834233	-3.937978506088257	-1.222233414649963	-0.148852154612541	-0.085710495710373	0.0939651876688	-0.039229094982147	0.11240930110216099
0.06658935546875	-0.005852818489074999	0.040675163269043	0.057609904557467	0.060382712632418	-0.04804611206054701	0.10568466037511802	0	0.8924720287323001	-0.19942551851272602	-4.460529804229736	-8.038772583007812	-1.3862648010253908	-0.16505464911460901	-0.152716979384422	0.042785990983248	-0.012758312746882002	0.017276152968407
0.034764289855957	-0.033827543258667	0.027609825134277	0.033629052340984	0.049302965402603004	-0.050593927502632	0.049388300627469996	0	0.8304961323738101	-0.356235682964325	-3.786673545837402	-7.244077205657959	-0.762124061584473	-0.145220190286636	-0.12945026159286502	0.039169214665890004	-0.025179607793688996	-0.030634237453341
0.040154933929443	-0.037237405776978	-0.00528621673584	0.035327021032572	0.049192115664482006	-0.043588649481535006	0.409128218889236	1	0.765728235244751	-0.5084017515182501	-1.064712047576904	0.861697018146515	-0.36806270480155895	-0.020346369594336004	-0.11418648809194601	0.030592853203416003	-0.07548370212316499	-0.1358363032341
0.067911624908447	-0.030555725097656004	-0.20921802520751998	-0.072402931749821	-0.018411863595246998	-0.06392902135849	0.8145922422409059	1	0.6983795166015621	-0.65394002199173	2.431216955184937	1.566713809967041	-0.12284424155950499	0.090512841939926	0.055440399795771	-0.065762154757977	0.00823220051825	-0.40772762894630393
0.093077182769775	-0.040733098983764995	-0.88184642791748	-0.055710431188345004	-0.08080284297466299	-0.020833959802985	1.0864007472991941	1	0.628669738769531	-0.79095321893692	2.750521183013916	26.741439819335934	0.938177764415741	0.27523785829544106	-0.272951573133469	-0.013113036751746998	0.405162513256073	-0.021013889461756
0.06456470489502	0.040972948074341	0.011048316955566	-0.049638252705336	-0.00791790895164	-0.03731729835271799	0.18939290940761602	1	0.5568262338638311	-0.917655110359192	5.710096836090088	-6.91256856918335	1.656517267227173	0.138567045331001	0.17042401432991003	0.06629489362239799	-0.319836795330048	0.119334854185581
0.044397830963135	-0.0027799606323240006	0.065312385559082	0.00011989531776600001	-0.03077089600265	-0.04630573466420201	0.10786978155374499	1	0.48308333754539506	-1.032393932342529	-1.5619877576828	-48.64252471923828	-0.730955362319946	-0.095583714544773	0.026980211958288997	-0.21726229786872897	-0.16062396764755202	-0.32762160897254905
0.022241592407227	0.047733902931213	0.05361270904541001	-0.0057083731517199995	-0.027095707133412004	-0.028880175203084998	0.14208035171032	0	0.40768158435821505	-1.133674025535583	1.22136390209198	1.92166006565094	-0.308248519897461	0.0076020536944269995	0.20660188794136	-0.002265682443976	0.044144216924906	0.14224365353584303
0.006890773773193001	0.064438581466675	0.132003784179688	0.018636893481016003	-0.018024235963821	-0.026047263294457997	0.153247654438019	0	0.330866903066635	-1.220174789428711	0.28398415446281394	1.5287359952926642	-0.630992949008942	-0.055706009268761	0.182494521141052	-0.003812789916992	0.090795278549194	0.09570176899433099
-0.00433349609375	-0.004715919494629001	0.10003566741943401	-0.017698444426060004	-0.008000347763300001	-0.025537667796016007	0.07769927382469201	0	0.25288990139961204	-1.2907688617706299	0.293070942163467	4.590219020843506	0.080197550356388	-0.03552658483386	0.222223684191704	-0.059068948030471996	0.12847372889518702	0.026964027434587003
-0.009365558624268	0.048205494880676	0.08871555328369099	-0.018839290365577	-0.015814574435352998	-0.026237715035677	0.057138584554195	0	0.17400489747524303	-1.344535708427429	-0.297814428806305	5.159265995025635	0.4720325767993929	-0.06617713719606401	0.13629013299942	-0.020709231495857	0.048254132270812995	-0.14522711932659102
-0.008317947387694999	0.034612059593201	0.095566749572754	0.014313882216811001	-0.022219203412532997	-0.027527611702680997	0.034980524331331	0	0.094469182193279	-1.38077449798584	1.6386533975601203	14.50373363494873	-0.22124826908111603	0.001181681640446	0.29010057449340804	0.049603801220655	0.16911917924881	0.18837004899978602
-0.015798091888428	0.044205784797668	0.098236083984375	0.001969900680706	-0.017189599573611998	-0.027614707127213	0.19923548400402102	0	0.014542200602591001	-1.3990126848220832	1.361268877983093	9.971070289611816	0.454914540052414	-0.023740209639072005	0.270280092954636	0.012199491262436002	0.119566187262535	-0.014310730621219
-0.03470039367675799	0.023761034011841	0.033295631408691004	0.08586621284484901	-0.025154247879982005	-0.010673305019735999	0.37958684563636796	0	-0.065515346825123	-1.3990126848220832	0.42742937803268394	0.209724858403206	0.540356338024139	-0.041462603956461	-0.012211645953357001	0.21567347645759602	-0.09626513719558699	0.07208625227212899
-0.003692150115967	-0.06262814998626699	-0.16723060607910198	0.031634282320738	-0.024318307638168	0.004919611848891	0.43916496634483293	0	-0.14544233679771398	-1.38077449798584	-0.027178535237907996	5.701632022857666	0.123907931149006	0.140665382146835	-0.125382781028748	-0.31241941452026395	0.068273060023785	0.112862601876259
-0.031656742095947	0.016413927078247	5.4359436034999996e-05	-0.110351823270321	-0.025106087327003	0.051076643168925996	0.20882810652256	1	-0.22497804462909698	-1.344535708427429	0.21624994277954102	-3.0514409542083736	0.48064106702804604	-0.03787799924612	0.004582952242345	0.14670903980732	-0.136542871594429	0.145296901464462
-0.039787769317627	0.019317626953125	-0.10797882080078099	-0.06225787103176099	-0.051321763545275005	0.022528655827044997	0.7939945459365841	1	-0.30386304855346696	-1.2907688617706299	0.461151003837585	-6.194289684295653	0.254445403814316	-0.01733591593802	-0.006947695277631	0.130008041858673	-0.05772465839982	-0.07067973166704201
-0.006399631500244001	0.002476453781128	-0.7615938186645509	-0.11857492476701699	-0.011648805812001003	0.029843185096979002	0.953257858753204	1	-0.38184005022049	-1.220174789428711	1.174231886863708	9.99432373046875	0.035324521362782	0.08617655932903301	-0.155925989151001	0.31175854802131703	0.259130030870438	-0.041126418858767
0.010108470916748002	-0.0056889057159419994	-0.038149833679199	0.049689799547195	-0.045124135911464996	0.063176721334457	0.17630375921726202	1	-0.45865473151207	-1.133674025535583	0.548884153366089	-18.06080818176269	0.05375363305211099	0.024007471278310002	-0.075621493160725	-0.0016331374645229997	-0.263881027698517	-0.05371730029583001
-0.007530212402344001	0.046206235885620006	-0.05204868316650401	-0.014344711787998997	-0.036482103168964	0.029430843889713	0.13278679549694097	1	-0.5340564846992489	-1.032393932342529	2.492038249969482	-7.1306633949279785	-0.432972759008408	0.153974920511246	-0.004004819784313	-0.14973767101764698	-0.16013821959495497	-0.139965504407883
-0.002293109893799	0.04448926448822	0.036598205566406	-0.0047308593057099994	-0.028167767450213	0.004747212864459001	0.09747891128063198	0	-0.6077993512153629	-0.917655110359192	5.417108058929443	3.7564785480499268	0.498847544193268	0.205515876412392	0.14476624131202698	-0.081669628620148	-0.10542809218168302	0.051921360194683
-0.005444049835205	0.013788819313048999	0.0031356811523440002	-0.017574068158865	-0.021610729396343002	0.019913505762814997	0.179699450731277	0	-0.679642915725708	-0.79095321893692	4.5842180252075195	3.147022247314453	-0.021051237359643	0.18986161053180703	0.077670864760876	-0.073423251509666	-0.113402627408504	0.001949398778379
-0.022902965545654	0.054106116294860986	0.07997798919677701	-0.002115386538208	-0.002442582510412	0.002881401684135	0.17162805795669597	0	-0.7493526935577389	-0.65394002199173	3.8607366085052486	16.849067687988278	1.3786705732345579	0.07835467904806098	0.30539333820343	0.02101425640285	0.059739861637354	0.06179409474134401
-0.018979549407959	0.045943140983582	-0.0013065338134769999	0.03695903345942501	-0.030306100845337004	-0.019856739789248002	0.18924787640571603	0	-0.8167014122009281	-0.5084017515182501	-0.465452790260315	2.630890130996704	-0.107210420072079	-0.051570389419794006	0.11634663492441198	-0.008042121306062	0.033616289496422	-0.12190815806388902
-0.022673606872559	-0.001636981964111	0.038265228271484	0.08288300037384	-0.007431810721755	0.024105319753289	0.35683947801590005	0	-0.881469309329987	-0.356235682964325	-2.044144868850708	-1.299214720726013	-1.210903882980347	-0.08965003490448	-0.07504969835281401	0.06985902786254901	-0.05369907990098	0.13129350543022197
-0.023922443389892998	-0.046387553215027	-0.15320682525634802	-0.010411946102976999	-0.013344784267247	0.061683058738708	0.41212552785873396	0	-0.943445205688477	-0.19942551851272602	-0.173603415489197	-1.844738841056824	0.10179299861192699	0.099403768777847	-0.174607247114182	-0.258022606372833	-0.0022667795419689996	0.14119137823581698
-0.03786039352417	0.058528661727905	0.075580596923828	-0.032125625759362994	-0.028164554387331	0.024323346093297	0.12085679918527599	0	-1.002426862716675	-0.040015541017056	-2.2843270301818848	-1.204551339149475	0.400839328765869	-0.10236237198114399	-6.2238745159e-05	-0.008771484717726999	-0.024470798671246	-0.012048305012286
-0.043130397796631005	0.006088733673096	0.025074005126953	-0.029797106981277	-0.024545282125472998	0.032860241830349	0.06514747440815	0	-1.058221936225891	0.11991609632968901	-0.248970299959183	1.633553147315979	0.66087532043457	-0.061241172254086	0.06479606777429599	0.035626094788312995	-0.035737831145525	-0.156704798340797
-0.043955326080321995	0.005080699920654	-0.019905090332031004	-0.017888162285089	-0.024660095572472	0.023873165249825	0.119043447077274	1	-1.110648512840271	0.27828443050384494	-2.283532857894897	-3.64449143409729	-0.893057346343994	-0.083508908748627	-0.102250643074512	0.09328306466341	-0.060121163725852994	-0.011161186732351999
-0.04469299316406201	0.000400304794312	-0.027986526489258	0.065161645412445	-0.009049270302056999	0.046156994998455	0.9672058820724491	1	-1.159535527229309	0.433024913072586	-0.850026547908783	-0.73881733417511	-1.1827282905578609	-0.02132598310709	-0.099186293780804	0.089867047965527	-0.081183530390263	0.166688367724419
-0.007197380065918	-0.122698307037354	-0.6408090591430661	-0.121514163911343	0.0014867931604389997	0.02130289748311	0.8604823350906371	1	-1.204723477363586	0.58212023973465	6.714613437652588	25.40603065490723	1.9415624141693117	0.34592485427856395	-0.125218942761421	0.20939344167709398	0.159085109829903	-0.13036364316940302
0.0022988319396969998	-0.029940485954284998	-0.18315982818603502	0.122895568609238	-0.050140794366598	0.06970383971929599	0.747172355651855	1	-1.246064901351929	0.723626792430878	-1.735924005508423	-25.75576591491699	0.7614809274673459	0.015875667333603002	-0.21509203314781197	-0.271008998155594	-0.133954674005508	0.279381096363068
-0.034221649169922	0.09343445301055901	0.12247276306152301	-0.12604074180126199	-0.059596873819828	0.0053555686026809995	0.208795562386513	1	-1.2834252119064329	0.855699717998505	0.35419490933418296	-13.314932823181152	1.0541450977325442	-0.029518861323595002	0.09835790842771501	-0.07808987051248599	-0.12293258309364301	-0.182714179158211
-0.047579288482665995	0.045687675476074004	0.042604446411133	-0.07749471813440299	-0.069725915789604	0.024399738758802005	0.11388833820819902	0	-1.3166823387146	0.976617276668549	5.333457946777344	3.3576385974884033	-0.152132913470268	0.21771228313446	0.15059819817543	-0.063094951212406	-0.17883992195129397	0.10668281465768802
-0.053439140319824004	0.014171123504639	0.05126953125	-0.04472232982516299	-0.041494622826576004	0.04114281013608	0.16820915043354	0	-1.345727801322937	1.084803223609924	-1.592027544975281	5.557553768157959	-2.196502447128296	-0.045388955622910995	0.15861988067627	-0.066578149795532	0.18215297162532798	0.25136923789978
-0.083582878112793	-0.023056030273438	0.030319213867188	0.007890422828496	-0.021481025964022	0.060061294585465996	0.12466041743755302	0	-1.370466947555542	1.178846955299377	-1.987502336502075	-2.829283237457275	-0.452539771795273	-0.08845713734626799	-0.052635084837675004	0.10183535516262102	-0.04878824949264499	0.208200007677078
-0.102349758148193	-0.005227088928223	-0.028407096862793	0.007634002715349	-0.046450830996037	0.05166831612587	0.512339890003204	0	-1.3908190727233893	1.257522702217102	-0.38963758945465105	-1.123574376106262	0.5001338720321661	-0.028620159253477998	-0.081389188766479	0.133541345596313	-0.09841917455196401	-0.050676129758358
-0.07272052764892599	-0.061192870140076	-0.304086685180664	-0.11501982063055001	-0.094620704650879	0.053952675312757006	0.9303964972496029	0	-1.406717658042908	1.3198046684265141	8.400871276855469	5.680514335632324	2.752517461776733	0.283002614974976	0.108978383243084	0.227172315120697	-0.100534558296204	-0.144760146737099
-0.016119956970215	0.046975851058959996	-0.7383699417114259	0.134869709610939	-0.026619298383593996	0.11575391888618498	0.833228170871735	0	-1.4181110858917243	1.3648810386657708	4.479071140289307	15.137687683105467	0.9363471865653991	0.303318500518799	-0.19021368026733398	0.006140872836113	0.19199973344802898	-0.03417359665036201
-0.012197494506836	-0.017735242843628003	-0.098972320556641	0.045053485780954	-0.06324740499258	0.13277477025985698	0.0	0	-1.4249620437622068	1.39216411113739	1.0500655174255369	-2.541389465332031	0.772414684295654	0.064842082560062	-0.016820812597871	-0.040968816727400006	-0.125602051615715	0.23044209182262398
