trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	5.0	0.978	47.042	3.0	50.042	0.5	CTL02	11.998000000000005	5.999000000000002	5.999000000000002	59.040000000000006	0.0	5.999000000000002	5.999000000000002	50.042
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	6.0	1.221	50.542	3.0	53.542	4.0	CTL03	7.0	3.5	3.5	57.542	0.0	3.5	3.5	53.542
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	8.0	0.715	63.041	3.0	66.041	1.5	CTL04	11.0	5.5	5.5	74.041	0.0	5.5	5.5	66.041
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	8.0	0.778	79.039	3.0	82.039	0.5	CTL05	12.99799999999999	6.498999999999995	6.498999999999995	92.037	0.0	6.498999999999995	6.498999999999995	82.039
22	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	5.0	0.738	120.036	3.0	123.035	1.5	CTL06	8.998999999999995	4.5	4.498999999999995	129.035	0.0	4.5	4.498999999999995	123.035
25	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	5.0	0.6729999999999999	134.034	3.0	137.034	2.5	CTL07	10.99799999999999	5.498999999999995	5.498999999999995	145.03199999999998	0.0	5.498999999999995	5.498999999999995	137.034
33	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	6.0	0.757	181.53	3.0	184.53	0.5	CTL08	13.0	6.5	6.5	194.53	0.0	6.5	6.5	184.53
34	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	34.0	9.0	0.897	185.03	3.0	188.029	1.5	CTL09	6.998999999999995	3.5	3.4989999999999952	192.029	0.0	3.5	3.4989999999999952	188.029
35	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	8.0	0.442	189.529	3.0	192.529	9.5	CTL10	8.998999999999995	4.498999999999995	4.5	198.528	0.0	4.498999999999995	4.5	192.529
36	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	5.0	0.616	202.028	3.0	205.028	2.0	CTL11	24.99799999999999	12.498999999999995	12.498999999999995	227.026	0.0	12.498999999999995	12.498999999999995	205.028
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	9.0	0.768	212.027	3.0	215.027	1.0	CTL12	10.0	5.0	5.0	222.027	0.0	5.0	5.0	215.027
40	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	6.0	0.637	219.526	3.0	222.526	0.5	CTL13	6.999000000000024	3.499000000000024	3.5	226.52500000000003	0.0	3.499000000000024	3.5	222.526
47	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	6.0	0.747	268.522	3.0	271.521	2.5	CTL14	6.999000000000024	3.5	3.499000000000024	275.521	0.0	3.5	3.499000000000024	271.521
52	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	6.0	0.741	303.518	3.0	306.518	4.0	CTL15	11.997999999999934	5.998999999999967	5.998999999999967	315.5159999999999	0.0	5.998999999999967	5.998999999999967	306.518
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	9.0	0.887	310.518	3.0	313.518	6.5	CTL16	14.0	7.0	7.0	324.518	0.0	7.0	7.0	313.518
57	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	57.0	8.0	0.742	350.514	3.0	353.514	1.0	CTL17	24.998000000000047	12.499000000000024	12.499000000000024	375.51200000000006	0.0	12.499000000000024	12.499000000000024	353.514
61	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	61.0	9.0	0.71	371.51199999999983	3.0	374.51199999999983	2.0	CTL18	7.998999999999853	3.998999999999853	4.0	379.5109999999997	0.0	3.998999999999853	4.0	374.51199999999983
64	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	64.0	8.0	0.752	387.511	3.0	390.51	0.5	CTL19	8.998999999999967	4.5	4.498999999999967	396.51	0.0	4.5	4.498999999999967	390.51
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	5.0	0.627	391.01	3.0	394.01	2.5	CTL20	6.998999999999967	3.498999999999967	3.5	398.009	0.0	3.498999999999967	3.5	394.01
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	5.0	0.691	396.51	3.0	399.51	0.5	CTL21	11.0	5.5	5.5	407.51	0.0	5.5	5.5	399.51
67	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	8.0	0.757	400.009	3.0	403.009	2.5	CTL22	6.998000000000047	3.499000000000024	3.499000000000024	407.00700000000006	0.0	3.499000000000024	3.499000000000024	403.009
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	9.0	0.517	405.509	3.0	408.509	2.0	CTL23	11.0	5.5	5.5	416.509	0.0	5.5	5.5	408.509
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	8.0	0.474	410.508	3.0	413.508	11.0	CTL24	9.997999999999934	4.998999999999967	4.998999999999967	420.5059999999999	0.0	4.998999999999967	4.998999999999967	413.508
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	9.0	0.847	445.005	3.0	448.005	1.0	CTL25	9.999000000000024	4.999000000000024	5.0	455.004	0.0	4.999000000000024	5.0	448.005
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	5.0	0.6990000000000001	449.005	3.0	452.005	2.0	CTL26	8.0	4.0	4.0	457.005	0.0	4.0	4.0	452.005
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	6.0	0.809	484.002	3.0	487.001	6.0	CTL27	7.998999999999967	4.0	3.998999999999967	492.001	0.0	4.0	3.998999999999967	487.001
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	6.0	0.655	497.5	3.0	500.5	13.0	CTL28	8.998000000000047	4.499000000000024	4.499000000000024	506.4980000000001	0.0	4.499000000000024	4.499000000000024	500.5
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	9.0	0.917	532.997	3.0	535.997	1.5	CTL29	20.99799999999982	10.49899999999991	10.49899999999991	553.9949999999998	0.0	10.49899999999991	10.49899999999991	535.997
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	8.0	0.703	543.996	3.0	546.996	1.0	CTL30	12.999000000000024	6.499000000000024	6.5	556.995	0.0	6.499000000000024	6.5	546.996
91	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	8.0	0.634	552.495	3.0	555.495	3.5	CTL31	8.999000000000024	4.499000000000024	4.5	561.494	0.0	4.499000000000024	4.5	555.495
93	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	5.0	0.933	566.494	3.0	569.494	3.0	CTL32	14.999000000000024	7.499000000000024	7.5	581.493	0.0	7.499000000000024	7.5	569.494
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	9.0	1.185	586.992	3.0	589.992	5.0	CTL33	21.99799999999982	10.99899999999991	10.99899999999991	608.9899999999998	0.0	10.99899999999991	10.99899999999991	589.992
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	9.0	0.5	594.991	3.0	597.991	0.5	CTL34	15.998000000000047	7.999000000000024	7.999000000000024	610.989	0.0	7.999000000000024	7.999000000000024	597.991
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	6.0	0.601	616.989	3.0	619.989	2.5	CTL35	28.99700000000007	14.498000000000047	14.499000000000024	645.9860000000001	0.0	14.498000000000047	14.499000000000024	619.989
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	6.0	0.792	642.487	3.0	645.487	7.5	CTL36	7.0	3.5	3.5	649.487	0.0	3.5	3.5	645.487
109	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	5.0	0.51	674.4839999999998	3.0	677.4839999999998	1.0	CTL37	7.0	3.5	3.5	681.4839999999998	0.0	3.5	3.5	677.4839999999998
110	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	6.0	0.6509999999999999	678.4830000000002	3.0	681.4830000000002	0.5	CTL38	7.998000000000729	3.9990000000003647	3.9990000000003647	686.4810000000009	0.0	3.9990000000003647	3.9990000000003647	681.4830000000002
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	9.0	0.6759999999999999	702.9810000000001	3.0	705.9810000000001	10.0	CTL39	17.998000000000275	8.999000000000137	8.999000000000137	720.9790000000004	0.0	8.999000000000137	8.999000000000137	705.9810000000001
